User ID,Subscription Type,Join Year,Join Date,Last Payment Date,Most Watched Genre,Country,Age,Gender,Device,Plan Duration,Monthly Subscription Price,Video quality,Resolution,"Customer Life
(In Month)","Number of 
Non-Subscription
Months",Total Earning,"Total Days 
(From last payment to 31st December)"
OTT-1247,Basic,2020,6/1/2020,6/4/2023,Action,Singapore,41,Female,Smartphone,3 Month,249,Good,720p,36,4,7968,210
OTT-1248,Standard,2019,8/1/2019,8/2/2023,Fantasy,Vietnam,47,Female,Smart TV,1 Month,549,Better,1080p,48,8,21960,151
OTT-1249,Premium,2020,11/1/2020,11/5/2023,Biography,Malaysia,28,Female,Smart TV,6 Month,799,Best,4K+HDR,36,3,26367,56
OTT-1250,Basic,2020,9/11/2020,9/3/2023,Thriller,Thailand,44,Female,Smartphone,3 Month,249,Good,720p,35,7,6972,119
OTT-1255,Basic,2021,11/23/2021,11/4/2023,Action,Malaysia,50,Male,Smart TV,3 Month,249,Good,720p,23,6,4233,57
OTT-1256,Premium,2021,11/29/2021,11/4/2023,Crime,India,43,Male,Laptop,6 Month,799,Best,4K+HDR,23,9,11186,57
OTT-1257,Basic,2019,3/24/2019,3/5/2023,Crime,Malaysia,32,Male,Smart TV,3 Month,249,Good,720p,47,10,9213,301
OTT-1258,Standard,2020,8/11/2020,8/1/2023,Romance,Philippines,42,Female,Tablet,1 Month,549,Better,1080p,35,10,13725,152
OTT-1259,Premium,2021,2/5/2021,2/3/2023,Science Fiction,Singapore,41,Female,Laptop,1 Month,799,Best,4K+HDR,23,4,15181,331
OTT-1268,Standard,2020,7/23/2020,7/3/2023,Horror,South Korea,42,Female,Laptop,3 Month,549,Better,1080p,35,8,14823,181
OTT-1269,Premium,2019,12/7/2019,12/4/2023,Drama,South Korea,48,Female,Smartphone,1 Month,799,Best,4K+HDR,47,8,31161,27
OTT-1270,Basic,2019,12/7/2019,12/5/2023,Action,Thailand,30,Female,Smart TV,1 Month,249,Good,720p,47,3,10956,26
OTT-1271,Basic,2021,7/17/2021,7/6/2023,Mystery,Vietnam,51,Male,Smartphone,3 Month,249,Good,720p,23,3,4980,178
OTT-1272,Basic,2019,4/3/2019,4/3/2023,Crime,Singapore,27,Male,Smartphone,3 Month,249,Good,720p,48,6,10458,272
OTT-1279,Standard,2021,10/23/2021,10/4/2023,Mystery,Indonesia,34,Female,Tablet,6 Month,549,Better,1080p,23,8,8235,88
OTT-1284,Standard,2021,2/17/2021,2/3/2023,Science Fiction,Philippines,32,Female,Tablet,6 Month,549,Better,1080p,23,1,12078,331
OTT-1285,Premium,2020,6/14/2020,6/3/2023,Science Fiction,Singapore,39,Male,Smart TV,6 Month,799,Best,4K+HDR,35,6,23171,211
OTT-1287,Premium,2021,1/1/2021,1/4/2023,Historical Fiction,China,46,Male,Tablet,1 Month,799,Best,4K+HDR,24,1,18377,361
OTT-1288,Standard,2020,9/21/2020,9/2/2023,Non-Fiction,India,39,Male,Smartphone,1 Month,549,Better,1080p,35,5,16470,120
OTT-1289,Basic,2019,8/23/2019,8/3/2023,Self-Help,Japan,46,Female,Tablet,1 Month,249,Good,720p,47,4,10707,150
OTT-1290,Standard,2021,4/1/2021,4/4/2023,Crime,China,43,Male,Laptop,6 Month,549,Better,1080p,24,3,11529,271
OTT-1293,Standard,2019,3/7/2019,3/3/2023,Comedy,China,40,Female,Tablet,3 Month,549,Better,1080p,47,9,20862,303
OTT-1305,Basic,2021,6/17/2021,6/4/2023,Science Fiction,Japan,49,Male,Smartphone,3 Month,249,Good,720p,23,5,4482,210
OTT-1306,Premium,2020,3/17/2020,3/3/2023,Drama,Japan,33,Female,Laptop,6 Month,799,Best,4K+HDR,35,2,26367,303
OTT-1307,Basic,2019,7/5/2019,7/5/2023,Crime,South Korea,34,Female,Tablet,3 Month,249,Good,720p,48,4,10956,179
OTT-1308,Standard,2019,3/3/2019,3/3/2023,Comedy,Malaysia,39,Male,Tablet,6 Month,549,Better,1080p,48,10,20862,303
OTT-1312,Basic,2019,4/29/2019,4/6/2023,Horror,South Korea,31,Female,Laptop,1 Month,249,Good,720p,47,2,11205,269
OTT-1313,Standard,2020,6/3/2020,6/6/2023,Thriller,Indonesia,39,Male,Smart TV,3 Month,549,Better,1080p,36,8,15372,208
OTT-1317,Basic,2021,3/3/2021,3/2/2023,Thriller,Japan,31,Male,Tablet,1 Month,249,Good,720p,23,2,5229,304
OTT-1318,Standard,2019,11/3/2019,11/3/2023,Mystery,India,42,Male,Smartphone,6 Month,549,Better,1080p,48,2,25254,58
OTT-1319,Standard,2019,4/21/2019,4/5/2023,Horror,Philippines,35,Male,Smartphone,6 Month,549,Better,1080p,47,8,21411,270
OTT-1324,Premium,2019,10/21/2019,10/3/2023,Romance,Malaysia,48,Female,Smart TV,1 Month,799,Best,4K+HDR,47,6,32759,89
OTT-1325,Basic,2021,12/7/2021,12/4/2023,Adventure,India,34,Male,Smartphone,3 Month,249,Good,720p,23,10,3237,27
OTT-1326,Premium,2019,7/24/2019,7/4/2023,Science Fiction,Thailand,48,Male,Smartphone,3 Month,799,Best,4K+HDR,47,9,30362,180
OTT-1327,Basic,2020,2/17/2020,2/5/2023,Mystery,South Korea,48,Male,Laptop,6 Month,249,Good,720p,35,4,7719,329
OTT-1328,Standard,2021,8/24/2021,8/2/2023,Romance,China,35,Female,Tablet,1 Month,549,Better,1080p,23,8,8235,151
OTT-1329,Standard,2021,1/14/2021,1/4/2023,Historical Fiction,Vietnam,29,Male,Laptop,1 Month,549,Better,1080p,23,1,12078,361
OTT-1338,Standard,2020,10/29/2020,10/4/2023,Adventure,Philippines,45,Female,Laptop,3 Month,549,Better,1080p,35,10,13725,88
OTT-1339,Standard,2020,8/17/2020,8/4/2023,Action,Singapore,30,Male,Laptop,1 Month,549,Better,1080p,35,4,17019,149
OTT-1340,Basic,2021,5/11/2021,5/5/2023,Drama,Indonesia,40,Female,Smartphone,1 Month,249,Good,720p,23,1,5478,240
OTT-1341,Premium,2020,4/11/2020,4/6/2023,Drama,Philippines,44,Female,Smart TV,3 Month,799,Best,4K+HDR,35,8,21573,269
OTT-1342,Basic,2020,3/23/2020,3/4/2023,Self-Help,Singapore,36,Female,Laptop,1 Month,249,Good,720p,35,5,7470,302
OTT-1343,Standard,2021,1/21/2021,1/5/2023,Non-Fiction,China,36,Male,Tablet,1 Month,549,Better,1080p,23,4,10431,360
OTT-1349,Premium,2020,12/5/2020,12/5/2023,Thriller,Japan,28,Male,Laptop,1 Month,799,Best,4K+HDR,36,7,23171,26
OTT-1354,Standard,2020,8/14/2020,8/3/2023,Adventure,Singapore,29,Male,Tablet,1 Month,549,Better,1080p,35,3,17568,150
OTT-1357,Standard,2021,10/17/2021,10/4/2023,Horror,Singapore,51,Male,Smart TV,1 Month,549,Better,1080p,23,10,7137,88
OTT-1358,Basic,2021,8/21/2021,8/2/2023,Action,South Korea,44,Male,Tablet,1 Month,249,Good,720p,23,7,3984,151
OTT-1359,Standard,2019,3/1/2019,2/4/2023,Historical Fiction,Indonesia,35,Male,Laptop,1 Month,549,Better,1080p,47,7,21960,330
OTT-1360,Premium,2020,11/23/2020,11/5/2023,Biography,Singapore,39,Male,Smart TV,3 Month,799,Best,4K+HDR,35,3,25568,56
OTT-1361,Basic,2021,5/21/2021,5/4/2023,Non-Fiction,India,41,Female,Laptop,6 Month,249,Good,720p,23,1,5478,241
OTT-1362,Premium,2021,11/17/2021,11/2/2023,Historical Fiction,Indonesia,44,Female,Laptop,6 Month,799,Best,4K+HDR,23,1,17578,59
OTT-1363,Standard,2020,10/3/2020,10/4/2023,Adventure,China,29,Male,Laptop,1 Month,549,Better,1080p,36,6,16470,88
OTT-1364,Basic,2020,2/3/2020,2/5/2023,Crime,South Korea,47,Male,Tablet,6 Month,249,Good,720p,36,2,8466,329
OTT-1376,Premium,2019,4/3/2019,4/4/2023,Crime,China,29,Male,Tablet,3 Month,799,Best,4K+HDR,48,7,32759,271
OTT-1377,Basic,2021,1/23/2021,1/5/2023,Action,Japan,31,Male,Smart TV,6 Month,249,Good,720p,23,2,5229,360
OTT-1408,Standard,2019,12/21/2019,12/4/2023,Adventure,Singapore,40,Female,Smart TV,6 Month,549,Better,1080p,47,9,20862,27
OTT-1409,Premium,2020,7/11/2020,7/4/2023,Comedy,Philippines,38,Male,Tablet,6 Month,799,Best,4K+HDR,35,10,19975,180
OTT-1410,Basic,2020,4/17/2020,4/6/2023,Thriller,Thailand,31,Female,Tablet,6 Month,249,Good,720p,35,4,7719,269
OTT-1411,Premium,2019,11/23/2019,11/6/2023,Drama,Japan,33,Female,Smart TV,3 Month,799,Best,4K+HDR,47,2,35955,55
OTT-1412,Basic,2020,9/5/2020,9/4/2023,Mystery,Indonesia,27,Male,Laptop,3 Month,249,Good,720p,35,4,7719,118
OTT-1413,Standard,2020,9/11/2020,9/5/2023,Adventure,India,47,Male,Smartphone,6 Month,549,Better,1080p,35,8,14823,117
OTT-1414,Standard,2020,6/1/2020,6/5/2023,Thriller,South Korea,41,Male,Tablet,3 Month,549,Better,1080p,36,3,18117,209
OTT-1428,Standard,2019,5/17/2019,5/6/2023,Historical Fiction,Singapore,40,Male,Smart TV,1 Month,549,Better,1080p,47,5,23058,239
OTT-1429,Standard,2019,8/5/2019,8/5/2023,Comedy,Malaysia,48,Male,Laptop,6 Month,549,Better,1080p,48,8,21960,148
OTT-1430,Basic,2020,12/3/2020,12/6/2023,Mystery,Malaysia,43,Female,Smart TV,3 Month,249,Good,720p,36,4,7968,25
OTT-1431,Premium,2021,9/11/2021,9/5/2023,Non-Fiction,Thailand,46,Male,Laptop,6 Month,799,Best,4K+HDR,23,2,16779,117
OTT-1432,Standard,2021,3/11/2021,3/2/2023,Mystery,South Korea,43,Male,Smartphone,1 Month,549,Better,1080p,23,1,12078,304
OTT-1433,Basic,2020,12/11/2020,12/5/2023,Horror,South Korea,30,Female,Tablet,6 Month,249,Good,720p,35,4,7719,26
OTT-1434,Standard,2020,11/14/2020,11/5/2023,Science Fiction,Malaysia,51,Female,Laptop,1 Month,549,Better,1080p,35,4,17019,56
OTT-1477,Basic,2020,10/1/2020,10/4/2023,Romance,Singapore,42,Male,Smart TV,6 Month,249,Good,720p,36,2,8466,88
OTT-1478,Standard,2020,1/17/2020,1/5/2023,Self-Help,Malaysia,47,Female,Smart TV,6 Month,549,Better,1080p,35,6,15921,360
OTT-1479,Standard,2020,9/24/2020,9/6/2023,Biography,Singapore,29,Female,Smart TV,6 Month,549,Better,1080p,35,6,15921,116
OTT-1480,Basic,2020,10/1/2020,10/6/2023,Adventure,China,49,Female,Laptop,1 Month,249,Good,720p,36,6,7470,86
OTT-1481,Premium,2021,6/17/2021,6/7/2023,Historical Fiction,Philippines,41,Female,Laptop,6 Month,799,Best,4K+HDR,23,10,10387,207
OTT-1482,Basic,2019,2/1/2019,2/4/2023,Crime,Singapore,45,Male,Smartphone,6 Month,249,Good,720p,48,9,9711,330
OTT-1483,Standard,2021,2/3/2021,2/5/2023,Thriller,Singapore,49,Male,Smart TV,3 Month,549,Better,1080p,24,4,10980,329
OTT-1487,Basic,2020,11/3/2020,11/6/2023,Science Fiction,Vietnam,29,Male,Smartphone,1 Month,249,Good,720p,36,5,7719,55
OTT-1491,Premium,2020,9/24/2020,9/5/2023,Fantasy,India,42,Female,Laptop,3 Month,799,Best,4K+HDR,35,9,20774,117
OTT-1492,Basic,2020,7/29/2020,7/5/2023,Non-Fiction,Thailand,48,Female,Laptop,6 Month,249,Good,720p,35,2,8217,179
OTT-1493,Standard,2021,12/17/2021,12/5/2023,Mystery,Singapore,37,Female,Laptop,6 Month,549,Better,1080p,23,7,8784,26
OTT-1494,Premium,2021,11/11/2021,11/3/2023,Horror,China,51,Female,Smartphone,1 Month,799,Best,4K+HDR,23,1,17578,58
OTT-1495,Basic,2019,3/17/2019,3/6/2023,Thriller,Malaysia,29,Female,Tablet,3 Month,249,Good,720p,47,10,9213,300
OTT-1500,Basic,2021,9/23/2021,9/6/2023,Autobiography,China,38,Female,Tablet,3 Month,249,Good,720p,23,5,4482,116
OTT-1501,Basic,2020,11/3/2020,11/5/2023,Comedy,Singapore,36,Male,Smart TV,3 Month,249,Good,720p,36,10,6474,56
OTT-1502,Premium,2019,10/19/2019,10/3/2023,Science Fiction,Thailand,40,Female,Laptop,1 Month,799,Best,4K+HDR,47,1,36754,89
OTT-1503,Standard,2020,1/17/2020,1/5/2023,Science Fiction,South Korea,29,Male,Laptop,6 Month,549,Better,1080p,35,10,13725,360
OTT-1572,Basic,2021,7/1/2021,7/5/2023,Non-Fiction,Indonesia,39,Male,Laptop,6 Month,249,Good,720p,24,7,4233,179
OTT-1573,Standard,2019,7/1/2019,7/6/2023,Horror,Singapore,43,Male,Smart TV,6 Month,549,Better,1080p,48,7,22509,178
OTT-1574,Premium,2021,6/11/2021,6/5/2023,Thriller,Japan,36,Male,Smart TV,3 Month,799,Best,4K+HDR,23,6,13583,209
OTT-1575,Basic,2020,1/29/2020,1/6/2023,Comedy,South Korea,49,Female,Laptop,3 Month,249,Good,720p,35,4,7719,359
OTT-1576,Basic,2021,10/21/2021,10/5/2023,Drama,India,29,Female,Smartphone,1 Month,249,Good,720p,23,7,3984,87
OTT-1577,Premium,2019,11/23/2019,11/8/2023,Adventure,South Korea,45,Male,Tablet,6 Month,799,Best,4K+HDR,47,9,30362,53
OTT-1584,Standard,2020,4/23/2020,4/4/2023,Thriller,Malaysia,51,Male,Tablet,3 Month,549,Better,1080p,35,8,14823,271
OTT-1585,Premium,2019,3/5/2019,3/7/2023,Science Fiction,Indonesia,42,Male,Laptop,1 Month,799,Best,4K+HDR,48,1,37553,299
OTT-1586,Basic,2020,10/23/2020,10/5/2023,Mystery,Philippines,34,Female,Tablet,1 Month,249,Good,720p,35,7,6972,87
OTT-1590,Standard,2020,12/1/2020,12/7/2023,Historical Fiction,Indonesia,49,Female,Smart TV,1 Month,549,Better,1080p,36,10,14274,24
OTT-1591,Premium,2020,3/17/2020,3/8/2023,Horror,China,35,Female,Laptop,3 Month,799,Best,4K+HDR,35,5,23970,298
OTT-1597,Basic,2019,12/7/2019,12/5/2023,Autobiography,India,37,Male,Smart TV,1 Month,249,Good,720p,47,2,11205,26
OTT-1598,Standard,2020,12/23/2020,12/6/2023,Autobiography,Japan,48,Male,Laptop,3 Month,549,Better,1080p,35,2,18117,25
OTT-1605,Basic,2020,7/5/2020,7/7/2023,Historical Fiction,China,39,Male,Laptop,1 Month,249,Good,720p,36,1,8715,177
OTT-1606,Premium,2021,2/1/2021,2/5/2023,Self-Help,Japan,35,Female,Smartphone,6 Month,799,Best,4K+HDR,24,4,15980,329
OTT-1607,Basic,2021,1/17/2021,1/7/2023,Historical Fiction,Vietnam,41,Female,Smartphone,1 Month,249,Good,720p,23,1,5478,358
OTT-1608,Standard,2020,12/29/2020,12/7/2023,Autobiography,Indonesia,32,Female,Smart TV,6 Month,549,Better,1080p,35,1,18666,24
OTT-1616,Premium,2020,2/3/2020,2/8/2023,Comedy,Indonesia,48,Male,Laptop,3 Month,799,Best,4K+HDR,36,3,26367,326
OTT-1617,Basic,2019,10/5/2019,10/8/2023,Self-Help,South Korea,50,Male,Tablet,1 Month,249,Good,720p,48,5,10707,84
OTT-1618,Standard,2020,6/5/2020,6/5/2023,Historical Fiction,Philippines,27,Male,Smart TV,1 Month,549,Better,1080p,36,4,17568,209
OTT-1619,Standard,2021,11/1/2021,11/6/2023,Comedy,China,51,Female,Laptop,1 Month,549,Better,1080p,24,3,11529,55
OTT-1620,Basic,2021,5/23/2021,5/7/2023,Crime,Japan,38,Male,Smartphone,3 Month,249,Good,720p,23,4,4731,238
OTT-1621,Premium,2020,5/14/2020,5/7/2023,Horror,Japan,39,Male,Laptop,1 Month,799,Best,4K+HDR,35,3,25568,238
OTT-1622,Basic,2021,6/23/2021,6/5/2023,Self-Help,Singapore,45,Female,Smart TV,1 Month,249,Good,720p,23,4,4731,209
OTT-1623,Standard,2020,6/23/2020,6/5/2023,Historical Fiction,India,29,Male,Laptop,6 Month,549,Better,1080p,35,10,13725,209
OTT-1629,Standard,2021,8/21/2021,8/6/2023,Autobiography,Vietnam,40,Male,Smart TV,1 Month,549,Better,1080p,23,8,8235,147
OTT-1631,Premium,2021,10/17/2021,10/4/2023,Historical Fiction,India,44,Male,Laptop,6 Month,799,Best,4K+HDR,23,8,11985,88
OTT-1632,Basic,2019,6/23/2019,6/7/2023,Drama,India,27,Female,Laptop,3 Month,249,Good,720p,47,10,9213,207
OTT-1644,Premium,2020,3/11/2020,3/6/2023,Comedy,China,28,Male,Smartphone,3 Month,799,Best,4K+HDR,35,9,20774,300
OTT-1645,Basic,2020,3/24/2020,3/6/2023,Thriller,Vietnam,40,Female,Laptop,3 Month,249,Good,720p,35,3,7968,300
OTT-1646,Basic,2021,4/3/2021,4/5/2023,Biography,Japan,46,Female,Tablet,3 Month,249,Good,720p,24,10,3486,270
OTT-1647,Basic,2019,4/24/2019,4/9/2023,Romance,Indonesia,39,Female,Laptop,6 Month,249,Good,720p,47,8,9711,266
OTT-1653,Standard,2020,9/21/2020,9/5/2023,Thriller,Japan,32,Male,Smartphone,6 Month,549,Better,1080p,35,2,18117,117
OTT-1654,Standard,2021,6/17/2021,6/6/2023,Non-Fiction,Philippines,27,Male,Tablet,1 Month,549,Better,1080p,23,7,8784,208
OTT-1655,Basic,2020,5/23/2020,5/7/2023,Drama,Philippines,50,Female,Tablet,1 Month,249,Good,720p,35,10,6225,238
OTT-1656,Premium,2019,9/21/2019,9/6/2023,Self-Help,Indonesia,30,Male,Smartphone,1 Month,799,Best,4K+HDR,47,5,33558,116
OTT-1660,Premium,2019,11/21/2019,11/7/2023,Comedy,China,44,Male,Tablet,6 Month,799,Best,4K+HDR,47,1,36754,54
OTT-1661,Basic,2019,7/23/2019,7/8/2023,Science Fiction,Malaysia,49,Female,Laptop,1 Month,249,Good,720p,47,3,10956,176
OTT-1667,Basic,2020,4/24/2020,4/5/2023,Romance,Thailand,49,Male,Tablet,6 Month,249,Good,720p,35,1,8466,270
OTT-1668,Standard,2021,12/21/2021,12/6/2023,Science Fiction,South Korea,33,Female,Tablet,1 Month,549,Better,1080p,23,2,11529,25
OTT-1674,Standard,2021,11/5/2021,11/8/2023,Thriller,Indonesia,38,Male,Smart TV,1 Month,549,Better,1080p,24,10,7686,53
OTT-1675,Basic,2019,4/23/2019,4/6/2023,Horror,Indonesia,42,Female,Laptop,3 Month,249,Good,720p,47,4,10707,269
OTT-1676,Premium,2021,11/17/2021,11/5/2023,Historical Fiction,Japan,35,Female,Laptop,3 Month,799,Best,4K+HDR,23,2,16779,56
OTT-1677,Basic,2020,11/17/2020,11/7/2023,Romance,Indonesia,30,Male,Tablet,1 Month,249,Good,720p,35,6,7221,54
OTT-1686,Premium,2020,3/5/2020,3/8/2023,Self-Help,Philippines,40,Male,Laptop,6 Month,799,Best,4K+HDR,36,7,23171,298
OTT-1687,Basic,2019,4/17/2019,4/8/2023,Autobiography,Indonesia,49,Male,Smartphone,1 Month,249,Good,720p,47,3,10956,267
OTT-1688,Standard,2021,8/3/2021,8/5/2023,Non-Fiction,China,41,Female,Tablet,6 Month,549,Better,1080p,24,4,10980,148
OTT-1689,Premium,2021,10/5/2021,10/6/2023,Self-Help,Thailand,38,Male,Tablet,6 Month,799,Best,4K+HDR,24,4,15980,86
OTT-1690,Basic,2019,10/29/2019,10/7/2023,Autobiography,South Korea,42,Female,Laptop,6 Month,249,Good,720p,47,4,10707,85
OTT-1691,Premium,2019,4/21/2019,4/7/2023,Comedy,Malaysia,27,Female,Smart TV,3 Month,799,Best,4K+HDR,47,8,31161,268
OTT-1692,Basic,2019,5/14/2019,5/5/2023,Self-Help,Philippines,41,Female,Tablet,6 Month,249,Good,720p,47,6,10209,240
OTT-1693,Standard,2019,8/1/2019,8/6/2023,Non-Fiction,Indonesia,41,Female,Tablet,3 Month,549,Better,1080p,48,2,25254,147
OTT-1697,Basic,2020,1/5/2020,1/7/2023,Adventure,Japan,47,Female,Tablet,3 Month,249,Good,720p,36,5,7719,358
OTT-1701,Premium,2021,9/17/2021,9/7/2023,Drama,Japan,32,Male,Smart TV,3 Month,799,Best,4K+HDR,23,4,15181,115
OTT-1702,Basic,2021,5/24/2021,5/7/2023,Science Fiction,Philippines,43,Male,Smartphone,1 Month,249,Good,720p,23,10,3237,238
OTT-1703,Standard,2019,12/21/2019,12/7/2023,Thriller,Japan,48,Male,Smart TV,6 Month,549,Better,1080p,47,8,21411,24
OTT-1715,Basic,2019,4/19/2019,4/6/2023,Comedy,Japan,31,Female,Laptop,6 Month,249,Good,720p,47,3,10956,269
OTT-1716,Premium,2019,9/24/2019,9/6/2023,Crime,Malaysia,32,Male,Smart TV,3 Month,799,Best,4K+HDR,47,1,36754,116
OTT-1717,Basic,2021,11/14/2021,11/9/2023,Action,Singapore,46,Female,Smartphone,3 Month,249,Good,720p,23,7,3984,52
OTT-1722,Basic,2020,6/11/2020,6/7/2023,Historical Fiction,China,31,Male,Tablet,6 Month,249,Good,720p,35,8,6723,207
OTT-1723,Standard,2019,12/19/2019,12/8/2023,Action,Japan,34,Male,Smart TV,6 Month,549,Better,1080p,47,5,23058,23
OTT-1724,Premium,2020,2/21/2020,2/6/2023,Historical Fiction,Vietnam,28,Male,Laptop,1 Month,799,Best,4K+HDR,35,4,24769,328
OTT-1725,Basic,2021,12/19/2021,12/8/2023,Non-Fiction,Japan,36,Female,Smartphone,3 Month,249,Good,720p,23,9,3486,23
OTT-1730,Basic,2020,4/24/2020,4/7/2023,Adventure,Vietnam,28,Female,Smartphone,3 Month,249,Good,720p,35,6,7221,268
OTT-1736,Basic,2020,5/29/2020,5/8/2023,Non-Fiction,South Korea,29,Female,Smartphone,3 Month,249,Good,720p,35,7,6972,237
OTT-1737,Premium,2021,9/7/2021,9/7/2023,Self-Help,Philippines,28,Female,Laptop,1 Month,799,Best,4K+HDR,24,4,15980,115
OTT-1744,Premium,2020,6/29/2020,6/6/2023,Crime,Vietnam,30,Female,Smart TV,6 Month,799,Best,4K+HDR,35,8,21573,208
OTT-1745,Basic,2019,9/14/2019,9/10/2023,Crime,China,45,Male,Tablet,6 Month,249,Good,720p,47,9,9462,112
OTT-1746,Premium,2020,1/14/2020,1/7/2023,Historical Fiction,India,28,Male,Smart TV,6 Month,799,Best,4K+HDR,35,6,23171,358
OTT-1747,Basic,2020,7/11/2020,7/7/2023,Thriller,India,30,Female,Laptop,6 Month,249,Good,720p,35,9,6474,177
OTT-1756,Premium,2021,6/29/2021,6/8/2023,Non-Fiction,Malaysia,41,Male,Tablet,1 Month,799,Best,4K+HDR,23,10,10387,206
OTT-1757,Basic,2021,2/21/2021,2/8/2023,Biography,Vietnam,43,Male,Laptop,1 Month,249,Good,720p,23,3,4980,326
OTT-1758,Standard,2021,8/1/2021,8/5/2023,Science Fiction,Singapore,35,Male,Laptop,1 Month,549,Better,1080p,24,3,11529,148
OTT-1759,Standard,2019,11/11/2019,11/7/2023,Horror,Vietnam,51,Male,Smart TV,3 Month,549,Better,1080p,47,9,20862,54
OTT-1760,Basic,2020,4/17/2020,4/7/2023,Thriller,China,35,Male,Tablet,6 Month,249,Good,720p,35,7,6972,268
OTT-1761,Premium,2021,8/29/2021,8/7/2023,Comedy,Japan,37,Male,Smart TV,3 Month,799,Best,4K+HDR,23,1,17578,146
OTT-1762,Basic,2020,11/21/2020,11/5/2023,Self-Help,China,28,Female,Smartphone,6 Month,249,Good,720p,35,2,8217,56
OTT-1763,Standard,2021,2/21/2021,2/6/2023,Adventure,Vietnam,32,Female,Smartphone,6 Month,549,Better,1080p,23,1,12078,328
OTT-1766,Premium,2020,7/29/2020,7/7/2023,Drama,Philippines,34,Female,Smart TV,6 Month,799,Best,4K+HDR,35,2,26367,177
OTT-1767,Basic,2019,10/21/2019,10/8/2023,Crime,South Korea,30,Female,Tablet,6 Month,249,Good,720p,47,9,9462,84
OTT-1770,Basic,2020,5/19/2020,5/7/2023,Romance,Vietnam,50,Female,Tablet,1 Month,249,Good,720p,35,10,6225,238
OTT-1771,Premium,2021,3/29/2021,3/8/2023,Self-Help,Vietnam,48,Female,Laptop,3 Month,799,Best,4K+HDR,23,7,12784,298
OTT-1772,Basic,2021,1/23/2021,1/8/2023,Biography,Malaysia,29,Male,Smart TV,6 Month,249,Good,720p,23,2,5229,357
OTT-1773,Standard,2020,4/3/2020,4/8/2023,Self-Help,Japan,37,Male,Tablet,1 Month,549,Better,1080p,36,4,17568,267
OTT-1774,Premium,2020,2/29/2020,2/6/2023,Fantasy,South Korea,36,Female,Tablet,1 Month,799,Best,4K+HDR,35,8,21573,328
OTT-1776,Premium,2021,10/24/2021,10/8/2023,Mystery,Malaysia,27,Female,Smart TV,6 Month,799,Best,4K+HDR,23,3,15980,84
OTT-1777,Basic,2021,3/7/2021,3/8/2023,Fantasy,Vietnam,31,Female,Tablet,1 Month,249,Good,720p,24,1,5727,298
OTT-1787,Basic,2021,8/1/2021,8/6/2023,Self-Help,Philippines,28,Male,Laptop,3 Month,249,Good,720p,24,7,4233,147
OTT-1788,Standard,2021,2/1/2021,2/7/2023,Biography,Singapore,48,Female,Smart TV,6 Month,549,Better,1080p,24,4,10980,327
OTT-1791,Premium,2019,8/14/2019,8/9/2023,Comedy,South Korea,45,Male,Laptop,6 Month,799,Best,4K+HDR,47,5,33558,144
OTT-1792,Basic,2019,1/21/2019,1/6/2023,Thriller,Philippines,45,Female,Tablet,3 Month,249,Good,720p,47,10,9213,359
OTT-1793,Standard,2021,12/24/2021,12/9/2023,Crime,South Korea,42,Female,Smart TV,3 Month,549,Better,1080p,23,7,8784,22
OTT-1794,Premium,2021,6/1/2021,6/6/2023,Fantasy,Indonesia,36,Female,Tablet,1 Month,799,Best,4K+HDR,24,10,11186,208
OTT-1795,Basic,2020,8/3/2020,8/8/2023,Autobiography,Vietnam,32,Male,Smart TV,6 Month,249,Good,720p,36,5,7719,145
OTT-1799,Premium,2021,10/29/2021,10/7/2023,Thriller,Malaysia,49,Female,Tablet,6 Month,799,Best,4K+HDR,23,6,13583,85
OTT-1800,Basic,2021,8/1/2021,8/7/2023,Romance,Indonesia,42,Male,Tablet,6 Month,249,Good,720p,24,8,3984,146
OTT-1805,Basic,2021,10/21/2021,10/9/2023,Crime,South Korea,50,Female,Smart TV,3 Month,249,Good,720p,23,9,3486,83
OTT-1806,Premium,2019,2/19/2019,2/6/2023,Biography,Thailand,49,Female,Laptop,1 Month,799,Best,4K+HDR,47,3,35156,328
OTT-1807,Standard,2020,10/11/2020,10/7/2023,Fantasy,Vietnam,37,Male,Smartphone,6 Month,549,Better,1080p,35,4,17019,85
OTT-1814,Basic,2019,3/1/2019,3/7/2023,Fantasy,Japan,33,Male,Smartphone,6 Month,249,Good,720p,48,4,10956,299
OTT-1815,Standard,2021,8/29/2021,8/10/2023,Fantasy,Malaysia,42,Female,Tablet,6 Month,549,Better,1080p,23,10,7137,143
OTT-1816,Premium,2019,9/14/2019,9/7/2023,Non-Fiction,Japan,51,Female,Laptop,3 Month,799,Best,4K+HDR,47,1,36754,115
OTT-1825,Basic,2021,6/17/2021,6/7/2023,Drama,Indonesia,45,Male,Smart TV,1 Month,249,Good,720p,23,9,3486,207
OTT-1826,Premium,2021,9/7/2021,9/8/2023,Romance,South Korea,30,Male,Tablet,3 Month,799,Best,4K+HDR,24,8,12784,114
OTT-1827,Basic,2020,5/23/2020,5/8/2023,Thriller,Indonesia,44,Female,Laptop,3 Month,249,Good,720p,35,5,7470,237
OTT-1828,Standard,2019,4/7/2019,4/6/2023,Horror,Japan,46,Male,Laptop,6 Month,549,Better,1080p,47,4,23607,269
